"MacroTrends Data Download"
"AVGO - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2011-02-09,23.2893,24.0332,23.1580,23.9019,4291600
2011-02-10,24.0624,24.0697,23.4461,23.6904,3504300
2011-02-11,23.7269,24.3250,23.5737,24.2812,2772500
2011-02-14,24.4927,25.0544,24.4927,24.8283,2599700
2011-02-15,24.7188,24.9887,24.3760,24.5876,1978800
2011-02-16,24.7334,25.2367,24.6605,25.0762,1260500
2011-02-17,25.0398,25.1054,24.2958,24.5292,3438700
2011-02-18,24.6313,24.8501,24.5292,24.6897,1563900
2011-02-22,24.2447,24.2447,23.4370,23.7779,2011800
2011-02-23,24.0551,24.0697,22.5489,22.8589,3327200
2011-02-24,23.2309,24.8866,23.0923,24.7845,3533100
2011-02-25,24.9741,25.2294,24.6532,25.0617,1913200
2011-02-28,25.0471,25.1857,24.4307,24.7918,1626300
2011-03-01,23.5227,23.6831,23.2243,23.3914,10131800
2011-03-02,23.4205,23.7342,23.3695,23.6758,2661700
2011-03-03,23.9165,24.1280,23.5956,24.0697,3284800
2011-03-04,24.1135,24.1787,23.7123,23.9165,2049800
2011-03-07,24.0697,24.0697,23.0267,23.3257,1670900
2011-03-08,23.2820,23.7415,23.0413,23.6248,1960300
2011-03-09,23.1507,23.2601,22.5672,22.6109,4392900
2011-03-10,22.4723,22.6985,21.9909,22.6164,3619100
2011-03-11,22.5963,22.9902,22.3994,22.7787,1313500
2011-03-14,22.6766,22.7349,22.4067,22.6109,1641400
2011-03-15,22.0566,22.8152,21.7721,22.6620,1979600
2011-03-16,22.6356,22.7379,21.4983,21.6190,2872400
2011-03-17,22.1382,22.1675,20.6755,21.4434,3814300
2011-03-18,21.9920,22.2991,21.8384,22.1748,3069700
